method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_cross_layer_r2,cross_layer,2,8192,3,21,decode_steady,220,2605.6032213382423,2605.583251953125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,22,decode_steady,16,2093.0768977850676,2093.059814453125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,23,decode_steady,15,2797.1836430951953,2797.163330078125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,24,decode_steady,15,2904.9222148023546,2904.901611328125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,25,decode_steady,4,2895.0213957577944,2894.99951171875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,26,decode_steady,220,2402.149211615324,2402.130615234375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,27,decode_steady,16,2700.5621581338346,2700.541259765625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,28,decode_steady,15,3216.8495962396264,3216.826416015625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,29,decode_steady,15,3282.626050990075,3282.602783203125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,30,decode_steady,4,2391.3949383422732,2307.803955078125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,3,31,decode_steady,220,2103.1889840960503,2103.163818359375,0.0
