method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_bidirectional_r1,bidirectional,1,8192,3,20,decode_steady,15,34.90439197048545,34.90099334716797,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,21,decode_steady,15,34.347658045589924,34.34419250488281,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,22,decode_steady,15,34.540528897196054,34.53664016723633,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,23,decode_steady,15,34.882280975580215,34.879390716552734,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,24,decode_steady,15,34.491967875510454,34.48918533325195,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,25,decode_steady,15,34.39318295568228,34.3900146484375,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,26,decode_steady,15,34.93505995720625,34.9318733215332,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,27,decode_steady,15,34.48880184441805,34.486270904541016,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,28,decode_steady,15,34.490065183490515,34.48716735839844,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,29,decode_steady,15,34.74921127781272,34.74534225463867,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,30,decode_steady,15,34.398221876472235,34.39516830444336,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,31,decode_steady,15,34.426005091518164,34.422752380371094,0.0
stagekv_bidirectional_r1,bidirectional,1,8192,3,32,decode_steady,15,34.78760318830609,34.78425598144531,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,1,prefill_ttft,220,435.1581442169845,435.1539306640625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,2,decode_first,34187,35.06391076371074,35.06073760986328,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,3,decode_steady,198,34.193187952041626,34.18931198120117,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,4,decode_steady,220,34.03381910175085,34.03059387207031,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,5,decode_steady,16,34.39633874222636,34.38275146484375,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,6,decode_steady,15,34.93193397298455,34.92230224609375,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,7,decode_steady,15,34.12287589162588,34.11967849731445,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,8,decode_steady,15,34.128065686672926,34.12480163574219,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,9,decode_steady,15,34.497237764298916,34.49436950683594,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,10,decode_steady,15,34.29217403754592,34.288639068603516,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,11,decode_steady,15,34.10152578726411,34.098175048828125,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,12,decode_steady,15,34.67619372531772,34.67327880859375,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,13,decode_steady,15,34.03447009623051,34.03139114379883,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,14,decode_steady,15,34.12179369479418,34.11929702758789,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,15,decode_steady,15,34.47411535307765,34.471614837646484,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,16,decode_steady,15,34.221661277115345,34.2182731628418,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,17,decode_steady,15,34.19444989413023,34.19033432006836,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,18,decode_steady,15,34.628764260560274,34.62617492675781,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,19,decode_steady,15,34.09741772338748,34.09408187866211,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,20,decode_steady,15,34.22595886513591,34.22284698486328,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,21,decode_steady,15,34.588880371302366,34.585601806640625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,22,decode_steady,15,34.17462296783924,34.17068862915039,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,23,decode_steady,15,34.02480110526085,34.02137756347656,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,24,decode_steady,15,34.60781509056687,34.60492706298828,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,25,decode_steady,15,34.18990084901452,34.18707275390625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,26,decode_steady,15,34.217793960124254,34.214656829833984,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,27,decode_steady,15,34.5309809781611,34.528255462646484,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,28,decode_steady,15,34.15622795000672,34.153472900390625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,29,decode_steady,15,34.114310052245855,34.11036682128906,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,30,decode_steady,15,34.579341765493155,34.576385498046875,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,31,decode_steady,15,34.124007914215326,34.120704650878906,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,3,32,decode_steady,15,34.20204436406493,34.19852828979492,0.0
standard,standard,,8192,3,1,prefill_ttft,220,431.42105313017964,431.4142761230469,0.0
